MAGDP2 Gross domestic product (GDP) by metropolitan area 1/,,,,,,,,,,,,,,,,,,
Gross domestic product (GDP) by metropolitan area: All industry total (Millions of current dollars) ,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,,,,,,,,
Metropolitan Statistical Area,,,,,,,,,,,,,,,,,,
GeoFips,GeoName,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
47580,"Warner Robins, GA (Metropolitan Statistical Area)",4053.7,4418.8,4688.4,4899.3,5336.7,5609.3,5899.5,5906.8,6135.9,6323.6,6448.9,6532.3,6537.5,6678.6,6840.1,7045.6,7162.9
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",270726.6,285946.4,304711,331372.3,355346.7,372606.9,389906.6,402883.1,410671,431290.4,443992.9,454224.2,459268.5,471254.3,491778.5,509598.7,529990.5
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",5161.3,5491.1,5566.9,6399.1,6743.6,6858.4,7348.5,7386,7563.8,7755.7,7790.8,9276.8,8600.8,9060,9361.4,9623.9,10028.5
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",3404.2,3475.6,3622.6,3900.5,4454.3,5036.8,5262.2,5470.1,5779.3,6234.6,6507.9,6472,6384.3,6319.9,6166.3,5966.1,5941.6
48140,"Wausau, WI (Metropolitan Statistical Area)",4324.8,4516.2,4867.9,5169.8,5469.1,5609.2,5829.4,5833,5740,5937.4,6078.8,6595.9,6790.5,7155.4,7655.7,7943.8,8209.9
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",3052.8,3214,3222.3,3335.1,3591.2,3575.1,3757.2,4032.3,3687.5,3669.6,3857.5,3998.3,4000.7,4319.2,4093.9,4065.9,4223.1
48300,"Wenatchee, WA (Metropolitan Statistical Area)",2543.9,2892.4,2798.2,3059.6,3101.5,3316,3504.3,3665.8,3789,3871.9,4033,4150.8,4161,4306.8,4586.3,4927.2,5280.6
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",3924.3,4078.4,4295.9,4504.9,4849.9,5119.5,5375.5,5754.6,5915.6,6166.3,6414.6,6856.2,6911.8,7365.4,7212.5,7203.2,8219
48620,"Wichita, KS (Metropolitan Statistical Area)",21064.9,21245.3,21475.9,23952.4,23949.4,26113.2,28419.2,28332,25651.6,28309.1,28841.1,30013.7,28700.2,30165.8,32080.9,33585.8,33840.3
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",4139.9,4286.8,4491.8,4653.8,5109.8,5715.9,6133.9,7572.5,6091.3,6343.1,7112.1,7117,7708,7162.5,6425.2,6142.5,6783.9
48700,"Williamsport, PA (Metropolitan Statistical Area)",3086.4,3087,3215.7,3339.5,3553.9,3701.6,3646.7,3642.5,3699.1,3972.3,4473.2,4727.2,4942.3,5248,4955.9,4759.9,4993.4
48900,"Wilmington, NC (Metropolitan Statistical Area)",6808.8,7106,7345.2,7947.1,9043.3,9795.3,10181.7,10461.7,10524.2,10613.7,11047.9,10851.8,11885.1,12761.6,13484.2,13704.9,14349.8
49020,"Winchester, VA-WV (Metropolitan Statistical Area)",3458.3,3671,3841.2,4162.9,4599.8,4804.5,4738,4594.5,4949.6,5114.3,5262.6,5504,5697.2,5884.5,6294.3,6556.5,6785.1
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",21224.3,21127,22181.5,23468.3,23690.1,24369.2,23645.1,24123.3,24038.2,24937.2,24507.4,24356.5,25129,27179.1,28676.7,28744,29749.4
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",26636.7,27630,29346,29766.6,30698.2,31866.4,32527.4,32950.9,32561.9,34155.2,35625.2,36528.1,37400.2,38150.5,40311.1,42116.6,43749.6
49420,"Yakima, WA (Metropolitan Statistical Area)",5102.9,5372.6,5738.8,6058.8,6296.9,6544.3,7021.8,7431.8,7588,8124.9,8676.2,8766.9,8736.9,9000.1,9071.6,9404.9,9687.3
49620,"York-Hanover, PA (Metropolitan Statistical Area)",11512.8,11832.1,12593.2,13636.8,15127.6,15179.2,16048.2,16912.2,16579.8,16818.1,16532.2,16312.1,17024.7,17274.4,17964.1,18596.8,19382.8
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",16486.9,17051,17569.6,18357.9,18479.8,19504.4,19204.9,18609.6,16398.1,17503.4,19134.6,19213.3,18870.5,19515,19806.2,19652.4,19755.1
49700,"Yuba City, CA (Metropolitan Statistical Area)",3134.9,3445.3,3674.6,3851,3950.4,4175,4356.6,4661.5,4851.9,4805.2,4957.9,4931.6,5222.9,5368.8,5544.4,5758.6,6024.1
49740,"Yuma, AZ (Metropolitan Statistical Area)",3431.3,3776.2,4004.1,4585.7,4778.4,5098.8,5368.9,5309.1,5208.3,5551.2,5933.7,5669.8,6004.8,5886.8,6357.1,6870.2,7095.4
Legend / Footnotes:,,,,,,,,,,,,,,,,,,
1/ Gross Domestic Product (GDP) is in millions of current dollars (not adjusted for inflation). Industry detail is based on the 2007 North American Industry Classification System (NAICS). Calculations are performed on unrounded data.,,,,,,,,,,,,,,,,,,
"Metropolitan Statistical Areas (MSAs) are defined (geographically delineated) by the Office of Management and Budget bulletin no. 17-01 issued August 15, 2017.",,,,,,,,,,,,,,,,,,
"Last updated: September 18, 2018 -- new statistics for 2017; revised statistics for 2001-2016.",,,,,,,,,,,,,,,,,,
